wall_time,step,value
1768562398.6823142,1,10.845149993896484
1768562398.7535596,2,10.055656433105469
1768562398.8238869,3,8.800651550292969
1768562398.8937504,4,8.705862045288086
1768562398.9636955,5,10.198484420776367
1768562399.033252,6,9.76372241973877
1768562399.1031058,7,9.92936897277832
1768562399.1724498,8,9.490388870239258
1768562399.2423291,9,9.130096435546875
1768562399.3137507,10,8.3404541015625
1768562400.3598888,11,8.367916107177734
1768562400.4295652,12,8.502291679382324
1768562400.4987383,13,8.318676948547363
1768562400.5683677,14,8.059782028198242
1768562400.6373396,15,8.701702117919922
1768562400.7080598,16,8.219435691833496
1768562400.7794127,17,8.971780776977539
1768562400.848592,18,8.465018272399902
1768562400.917802,19,8.256814956665039
1768562400.9868302,20,8.37804126739502
1768562402.0312932,21,8.156522750854492
1768562402.100366,22,8.415528297424316
1768562402.1700437,23,7.945631980895996
1768562402.2392366,24,8.457572937011719
1768562402.309451,25,8.13524055480957
1768562402.378865,26,8.326866149902344
1768562402.4479806,27,8.126276016235352
1768562402.5168552,28,8.259475708007812
1768562402.5867205,29,8.099678993225098
1768562402.6558533,30,8.264909744262695
1768562403.6904116,31,8.180381774902344
1768562403.7597897,32,8.29482650756836
1768562403.8290694,33,8.13062858581543
1768562403.898319,34,7.991926670074463
1768562403.9674847,35,8.03109359741211
1768562404.0365605,36,8.483216285705566
1768562404.1055717,37,8.127193450927734
1768562404.174847,38,8.373706817626953
1768562404.2441103,39,8.191778182983398
1768562404.312945,40,8.084806442260742
1768562405.351998,41,8.103286743164062
1768562405.421408,42,8.163579940795898
1768562405.4906197,43,8.03827953338623
1768562405.5594065,44,8.082010269165039
1768562405.6287503,45,8.04367733001709
1768562405.6978166,46,7.920607566833496
1768562405.7674878,47,7.9647064208984375
1768562405.8368783,48,7.9944610595703125
1768562405.9063084,49,8.026644706726074
1768562405.9753666,50,7.992826461791992
1768562407.0124683,51,7.971447944641113
1768562407.0815296,52,8.046479225158691
1768562407.1514072,53,8.086223602294922
1768562407.220341,54,8.12185001373291
1768562407.2903934,55,8.106821060180664
1768562407.3598385,56,7.935512065887451
1768562407.4299242,57,8.108007431030273
1768562407.4990745,58,8.06112289428711
1768562407.5684247,59,8.041964530944824
1768562407.6375403,60,7.844470500946045
1768562408.6741235,61,8.005291938781738
1768562408.7432077,62,7.985296726226807
1768562408.813425,63,8.062332153320312
1768562408.8828185,64,7.9835357666015625
1768562408.9528759,65,7.736744403839111
1768562409.0220623,66,7.768048286437988
1768562409.0912442,67,7.829472541809082
1768562409.1603625,68,7.964189529418945
1768562409.2296207,69,7.767731666564941
1768562409.2992876,70,8.000368118286133
1768562410.3386862,71,7.829457759857178
1768562410.4074657,72,7.827960968017578
1768562410.4768353,73,8.122762680053711
1768562410.545811,74,7.909342288970947
1768562410.615523,75,7.71931266784668
1768562410.685678,76,7.807889938354492
1768562410.7552848,77,7.775145053863525
1768562410.824396,78,7.726500988006592
1768562410.8937886,79,8.21337890625
1768562410.9631555,80,7.773198127746582
1768562411.9970872,81,7.736839771270752
1768562412.0657787,82,7.7717790603637695
1768562412.1350935,83,7.699347496032715
1768562412.2041636,84,7.685965538024902
1768562412.2740617,85,7.632208824157715
1768562412.3431273,86,7.68691349029541
1768562412.413565,87,7.612882137298584
1768562412.4824123,88,7.816098213195801
1768562412.5518131,89,7.958868026733398
1768562412.6207228,90,7.489538192749023
1768562413.6620202,91,7.7755126953125
1768562413.7312632,92,8.075777053833008
1768562413.8005784,93,7.548426628112793
1768562413.8693793,94,7.832744121551514
1768562413.9386408,95,7.80434513092041
1768562414.0078151,96,7.696256637573242
1768562414.0770378,97,7.81440544128418
1768562414.1463237,98,7.528046131134033
1768562414.2157898,99,7.691639423370361
1768562414.2847614,100,7.442748069763184
1768562415.6444423,101,7.830779552459717
1768562415.7135417,102,7.6982035636901855
1768562415.783068,103,7.639455318450928
1768562415.8517685,104,7.774023532867432
1768562415.9211915,105,7.685384750366211
1768562415.9909153,106,7.354369640350342
1768562416.0605536,107,7.856847763061523
1768562416.129291,108,7.672853469848633
1768562416.1987567,109,7.400747776031494
1768562416.2675962,110,7.522322177886963
1768562417.2999318,111,7.829900741577148
1768562417.3687248,112,7.574672698974609
1768562417.4379551,113,7.37840461730957
1768562417.5067687,114,7.683457374572754
1768562417.576015,115,7.7403106689453125
1768562417.6450226,116,7.376687049865723
1768562417.7144365,117,7.530671119689941
1768562417.7832317,118,7.597228050231934
1768562417.8528519,119,7.590590000152588
1768562417.9216557,120,7.484262943267822
1768562418.9547145,121,7.425836563110352
1768562419.0238414,122,7.491913795471191
1768562419.0926557,123,7.666207313537598
1768562419.1620882,124,7.42522668838501
1768562419.2309787,125,7.719364166259766
1768562419.3001766,126,7.334293842315674
1768562419.3690894,127,7.575570106506348
1768562419.4384396,128,7.414257049560547
1768562419.5069602,129,7.628641128540039
1768562419.576932,130,7.325404167175293
1768562420.6100721,131,7.6977949142456055
1768562420.678848,132,7.493134021759033
1768562420.748115,133,7.542073726654053
1768562420.8170547,134,7.783585548400879
1768562420.8874788,135,7.537138938903809
1768562420.9564633,136,7.674039363861084
1768562421.0258574,137,7.344590187072754
1768562421.0945213,138,7.220128536224365
1768562421.1651452,139,7.619118690490723
1768562421.2337837,140,7.5049638748168945
1768562422.2654715,141,7.428438663482666
1768562422.334915,142,7.331326484680176
1768562422.4040363,143,7.349255561828613
1768562422.4741595,144,7.185129165649414
1768562422.5433936,145,7.6190080642700195
1768562422.6122444,146,7.246263027191162
1768562422.6813016,147,7.342365741729736
1768562422.7499573,148,7.573002815246582
1768562422.8191514,149,7.2667236328125
1768562422.8879125,150,7.338017463684082
1768562423.9229228,151,7.236988067626953
1768562423.9913862,152,7.425617218017578
1768562424.0606601,153,7.623559951782227
1768562424.1313078,154,7.278297424316406
1768562424.201383,155,7.640275001525879
1768562424.270348,156,7.435484409332275
1768562424.3392503,157,7.172266960144043
1768562424.4078438,158,7.404284477233887
1768562424.4771485,159,7.419124603271484
1768562424.5459251,160,7.41064453125
1768562425.5776756,161,7.339595794677734
1768562425.6463268,162,7.537801265716553
1768562425.715455,163,7.21821403503418
1768562425.7843359,164,7.267534255981445
1768562425.8537598,165,7.2500739097595215
1768562425.9227262,166,7.33972692489624
1768562425.9919212,167,7.550464630126953
1768562426.0610356,168,7.443442344665527
1768562426.1304984,169,7.247735500335693
1768562426.1995285,170,7.289806842803955
1768562427.2291622,171,7.375087738037109
1768562427.2981176,172,7.537644386291504
1768562427.367793,173,7.226710319519043
1768562427.4365392,174,7.224545478820801
1768562427.505744,175,7.25604248046875
1768562427.5746002,176,7.399787902832031
1768562427.6437285,177,7.210855007171631
1768562427.7123816,178,7.651027679443359
1768562427.7825441,179,7.581985950469971
1768562427.8510754,180,7.427602291107178
1768562428.8817933,181,7.249715328216553
1768562428.9504592,182,7.207280158996582
1768562429.0195804,183,7.510859966278076
