wall_time,step,value
1768564488.5596824,1,3.4198508262634277
1768564488.6323535,2,2.6014297008514404
1768564488.7035232,3,1.5107758045196533
1768564488.7749267,4,0.9898765683174133
1768564488.845879,5,8.524824142456055
1768564488.9170444,6,3.936075210571289
1768564488.9876478,7,2.537813663482666
1768564489.0601878,8,0.8771452903747559
1768564489.1307235,9,1.0829297304153442
1768564489.201451,10,1.4953296184539795
1768564490.2483308,11,1.6525862216949463
1768564490.3193374,12,1.0809392929077148
1768564490.389848,13,1.0090134143829346
1768564490.4597769,14,0.8665125370025635
1768564490.5299811,15,1.5644702911376953
1768564490.5996792,16,1.233493447303772
1768564490.6701012,17,1.7741100788116455
1768564490.7399127,18,0.8353770971298218
1768564490.8101213,19,0.6619778275489807
1768564490.8796847,20,0.7854135036468506
1768564491.9151871,21,0.740053117275238
1768564491.9854429,22,0.7904749512672424
1768564492.0556612,23,0.8065199851989746
1768564492.1258318,24,0.7666241526603699
1768564492.1961603,25,0.5864915251731873
1768564492.2659943,26,0.5300150513648987
1768564492.3371186,27,0.6903412938117981
1768564492.4114761,28,0.7216963171958923
1768564492.4824278,29,0.5429995656013489
1768564492.5521624,30,0.5145266652107239
1768564493.5858638,31,0.6306101679801941
1768564493.6555574,32,0.6569466590881348
1768564493.7257602,33,0.6241454482078552
1768564493.795522,34,0.5283756852149963
1768564493.8658106,35,0.5406527519226074
1768564493.9354703,36,0.5439144372940063
1768564494.0055463,37,0.7464273571968079
1768564494.0750637,38,0.8837903141975403
1768564494.145331,39,0.722343385219574
1768564494.2148476,40,0.4555788040161133
1768564495.248665,41,0.6005797982215881
1768564495.3180008,42,0.4965764284133911
1768564495.3891387,43,0.6339011192321777
1768564495.4589984,44,0.5189172029495239
1768564495.5291567,45,0.4696354269981384
1768564495.5989747,46,0.4809543788433075
1768564495.6691206,47,0.47571682929992676
1768564495.738702,48,0.5145553350448608
1768564495.808762,49,0.4917061924934387
1768564495.8787036,50,0.44291558861732483
1768564496.9058418,51,0.4242670238018036
1768564496.9756267,52,0.4158693850040436
1768564497.045934,53,0.455439031124115
1768564497.1153395,54,0.44182202219963074
1768564497.1852245,55,0.4810866117477417
1768564497.2560291,56,0.375209242105484
1768564497.3259246,57,0.40755346417427063
1768564497.3962812,58,0.41848379373550415
1768564497.4659925,59,0.4540504217147827
1768564497.5358083,60,0.4794599115848541
1768564498.5719955,61,0.3723278343677521
1768564498.6415896,62,0.37880805134773254
1768564498.7119267,63,0.452457070350647
1768564498.7814884,64,0.5073434710502625
1768564498.852636,65,0.44875019788742065
1768564498.9225807,66,0.3505493700504303
1768564498.9927318,67,0.43145665526390076
1768564499.0625064,68,0.4668922424316406
1768564499.1321924,69,0.3152846693992615
1768564499.2018726,70,0.3298780620098114
1768564500.2570071,71,0.45866790413856506
1768564500.3276744,72,0.41238927841186523
1768564500.398251,73,0.4071993827819824
1768564500.4678018,74,0.4195384085178375
1768564500.538063,75,0.36223024129867554
1768564500.6082666,76,0.32365524768829346
1768564500.6788628,77,0.34794750809669495
1768564500.7486682,78,0.37275010347366333
1768564500.8191986,79,0.6051300168037415
1768564500.8891056,80,0.36718377470970154
1768564501.92101,81,0.3786860406398773
1768564501.9910524,82,0.48349109292030334
1768564502.0607388,83,0.37013792991638184
1768564502.130898,84,0.450671523809433
1768564502.2011716,85,0.35859817266464233
1768564502.2718415,86,0.31880438327789307
1768564502.3418005,87,0.27974769473075867
1768564502.411995,88,0.3337209224700928
1768564502.4815302,89,0.33370015025138855
1768564502.5528657,90,0.430239737033844
1768564503.5866942,91,0.29243236780166626
1768564503.6567066,92,0.4935278296470642
1768564503.7266898,93,0.3362654447555542
1768564503.7967188,94,0.33283522725105286
1768564503.8668668,95,0.3339056074619293
1768564503.9380112,96,0.3267945945262909
1768564504.00852,97,0.2926498055458069
1768564504.078388,98,0.3217116594314575
1768564504.1487205,99,0.3203164041042328
1768564504.2185626,100,0.2858564555644989
1768564505.603702,101,0.4772647023200989
1768564505.6741061,102,0.3199426829814911
1768564505.7435365,103,0.38153496384620667
1768564505.8135512,104,0.38720962405204773
1768564505.883084,105,0.405723512172699
1768564505.955721,106,0.40603363513946533
1768564506.0252552,107,0.39915645122528076
1768564506.0950952,108,0.4311886429786682
1768564506.165059,109,0.5992733836174011
1768564506.2348113,110,0.28728994727134705
1768564507.2650757,111,0.3022445738315582
1768564507.3352854,112,0.3167039155960083
1768564507.4047039,113,0.3922385275363922
1768564507.4746485,114,0.34103113412857056
1768564507.5441105,115,0.3800868093967438
1768564507.6141698,116,0.31605520844459534
1768564507.6853433,117,0.287637323141098
1768564507.7556467,118,0.2868559658527374
1768564507.8254726,119,0.2652881145477295
1768564507.8953848,120,0.3338235020637512
1768564508.924957,121,0.3897888660430908
1768564508.9946716,122,0.28577470779418945
1768564509.0647628,123,0.3370879292488098
1768564509.134084,124,0.26209500432014465
1768564509.20403,125,0.28609731793403625
1768564509.273665,126,0.3086957633495331
1768564509.343695,127,0.29436570405960083
1768564509.413333,128,0.2757631242275238
1768564509.483575,129,0.3119657039642334
1768564509.552864,130,0.22811651229858398
1768564510.5837975,131,0.3258754014968872
1768564510.653313,132,0.2603139877319336
1768564510.7231112,133,0.26606878638267517
1768564510.7926974,134,0.2987602651119232
1768564510.8623824,135,0.26041385531425476
1768564510.9318745,136,0.24481193721294403
1768564511.002275,137,0.3353361487388611
1768564511.0717874,138,0.26632508635520935
1768564511.141642,139,0.3719654977321625
1768564511.2109666,140,0.3949281573295593
1768564512.2442882,141,0.25920039415359497
1768564512.3139737,142,0.2648630440235138
1768564512.3839445,143,0.25998255610466003
1768564512.4535801,144,0.299464613199234
1768564512.5236773,145,0.2999427020549774
1768564512.5934489,146,0.2887842655181885
1768564512.6646466,147,0.2504323422908783
1768564512.7338824,148,0.2965247333049774
1768564512.8039093,149,0.29241833090782166
1768564512.873156,150,0.26507332921028137
1768564513.9029787,151,0.28060054779052734
1768564513.9727285,152,0.2847469449043274
1768564514.0423381,153,0.2887386381626129
1768564514.1119823,154,0.25817355513572693
1768564514.1823068,155,0.26171186566352844
1768564514.2516494,156,0.3788124918937683
1768564514.3220546,157,0.35002607107162476
1768564514.391643,158,0.25877130031585693
1768564514.461852,159,0.2663097679615021
1768564514.5311089,160,0.32000845670700073
1768564515.559613,161,0.2707390785217285
1768564515.6294742,162,0.3329398036003113
1768564515.698776,163,0.25247788429260254
1768564515.7686715,164,0.2625051438808441
1768564515.8381376,165,0.2539776563644409
1768564515.9085364,166,0.29450058937072754
1768564515.9779658,167,0.3140204846858978
1768564516.0478413,168,0.2739730775356293
1768564516.1190782,169,0.2650744616985321
1768564516.189569,170,0.2655026316642761
1768564517.2194862,171,0.25126737356185913
1768564517.288954,172,0.2658371031284332
1768564517.358762,173,0.2615768611431122
1768564517.4282815,174,0.2508583068847656
1768564517.4979928,175,0.2536482512950897
1768564517.5677333,176,0.26651111245155334
1768564517.6379197,177,0.28753897547721863
1768564517.707617,178,0.3830074369907379
1768564517.777412,179,0.29176920652389526
1768564517.8470705,180,0.24212105572223663
1768564518.8759325,181,0.35926109552383423
1768564518.9456885,182,0.26807886362075806
1768564519.01514,183,0.2497088760137558
1768564519.0868502,184,0.28371164202690125
1768564519.1569257,185,0.2463674247264862
1768564519.2277186,186,0.2606446146965027
1768564519.2975633,187,0.2766724228858948
1768564519.3680162,188,0.2765336334705353
