,step,value
0,101,7.881516456604004
1,102,7.731613636016846
2,103,7.668915271759033
3,104,7.784317970275879
4,105,7.705340385437012
5,106,7.373263835906982
6,107,7.86939811706543
7,108,7.686524868011475
8,109,7.421182632446289
9,110,7.541463851928711
10,111,7.832608222961426
11,112,7.5965776443481445
12,113,7.408573150634766
13,114,7.6899261474609375
14,115,7.730844497680664
15,116,7.397017002105713
16,117,7.524816989898682
17,118,7.607364654541016
18,119,7.590359687805176
19,120,7.491152763366699
20,121,7.427051544189453
21,122,7.491419792175293
22,123,7.637662887573242
23,124,7.432882785797119
24,125,7.702193260192871
25,126,7.318076133728027
26,127,7.5588860511779785
27,128,7.419526100158691
28,129,7.611199378967285
29,130,7.308989524841309
30,131,7.660510540008545
31,132,7.472250938415527
32,133,7.512179374694824
33,134,7.75313663482666
34,135,7.523430824279785
35,136,7.6358184814453125
36,137,7.312938690185547
37,138,7.191400527954102
38,139,7.5751423835754395
39,140,7.492307186126709
40,141,7.38828182220459
41,142,7.28867244720459
42,143,7.306774139404297
43,144,7.150002479553223
44,145,7.587559700012207
45,146,7.2004923820495605
46,147,7.298891067504883
47,148,7.506819248199463
48,149,7.2124223709106445
49,150,7.295597076416016
50,151,7.208977699279785
51,152,7.369632244110107
52,153,7.525506019592285
53,154,7.224208831787109
54,155,7.564827919006348
55,156,7.3682708740234375
56,157,7.121018409729004
57,158,7.311098098754883
58,159,7.351609706878662
59,160,7.345704555511475
60,161,7.278743267059326
61,162,7.435688018798828
62,163,7.16909122467041
63,164,7.196939468383789
64,165,7.187502861022949
65,166,7.256631851196289
66,167,7.451719760894775
67,168,7.364144325256348
68,169,7.196499824523926
69,170,7.202424049377441
70,171,7.278161525726318
71,172,7.414821147918701
72,173,7.1528096199035645
73,174,7.1426849365234375
74,175,7.1806440353393555
75,176,7.3116536140441895
76,177,7.139692306518555
77,178,7.531265735626221
78,179,7.479862213134766
79,180,7.357290267944336
80,181,7.162405967712402
81,182,7.097771644592285
82,183,7.42012882232666
83,184,7.404755592346191
84,185,7.342572212219238
85,186,7.361638069152832
86,187,7.291935920715332
87,188,7.403674125671387
88,189,7.005099296569824
89,190,7.203218936920166
90,191,7.271365165710449
91,192,7.248427391052246
92,193,7.339272499084473
93,194,7.123141288757324
94,195,7.264717102050781
95,196,7.169369220733643
96,197,7.3429694175720215
97,198,7.202305316925049
98,199,7.355057716369629
99,200,7.15383243560791
