,step,value
0,1,10.84568977355957
1,2,10.05834674835205
2,3,8.800125122070312
3,4,8.701947212219238
4,5,9.104909896850586
5,6,12.04094123840332
6,7,10.758417129516602
7,8,8.954898834228516
8,9,8.651655197143555
9,10,8.666229248046875
10,11,8.244363784790039
11,12,8.743267059326172
12,13,8.784562110900879
13,14,8.424355506896973
14,15,9.175579071044922
15,16,8.653205871582031
16,17,9.27896499633789
17,18,8.629855155944824
18,19,8.380449295043945
19,20,8.432502746582031
20,21,8.213935852050781
21,22,8.491866111755371
22,23,8.023290634155273
23,24,8.447799682617188
24,25,8.167831420898438
25,26,8.357473373413086
26,27,8.179986953735352
27,28,8.312569618225098
28,29,8.155912399291992
29,30,8.312326431274414
30,31,8.249837875366211
31,32,8.356551170349121
32,33,8.19149112701416
33,34,8.025972366333008
34,35,8.066211700439453
35,36,8.481592178344727
36,37,8.115426063537598
37,38,8.372756004333496
38,39,8.18440055847168
39,40,8.067072868347168
40,41,8.077245712280273
41,42,8.140382766723633
42,43,8.026272773742676
43,44,8.053934097290039
44,45,8.02571964263916
45,46,7.8926286697387695
46,47,7.909985542297363
47,48,7.968799591064453
48,49,7.985056400299072
49,50,7.9714555740356445
50,51,7.940833568572998
51,52,8.005197525024414
52,53,8.070442199707031
53,54,8.088871955871582
54,55,8.05750560760498
55,56,7.913190841674805
56,57,8.056537628173828
57,58,8.034215927124023
58,59,8.02009391784668
59,60,7.8078765869140625
60,61,7.995299339294434
61,62,7.969119071960449
62,63,8.046690940856934
63,64,7.969590187072754
64,65,7.738577842712402
65,66,7.775022983551025
66,67,7.823400497436523
67,68,7.9625396728515625
68,69,7.782812595367432
69,70,8.00405216217041
70,71,7.838202476501465
71,72,7.832724571228027
72,73,8.128824234008789
73,74,7.911320209503174
74,75,7.717463493347168
75,76,7.796514987945557
76,77,7.762847900390625
77,78,7.718214988708496
78,79,8.207974433898926
79,80,7.7721266746521
80,81,7.750266075134277
81,82,7.779066562652588
82,83,7.698196887969971
83,84,7.697075843811035
84,85,7.632059097290039
85,86,7.686097145080566
86,87,7.614325046539307
87,88,7.8157196044921875
88,89,7.951663017272949
89,90,7.515261650085449
90,91,7.769033432006836
91,92,8.078914642333984
92,93,7.553488731384277
93,94,7.83469295501709
94,95,7.809867858886719
95,96,7.705997467041016
96,97,7.822299003601074
97,98,7.549417495727539
98,99,7.7074480056762695
99,100,7.457498550415039
100,101,7.848599910736084
101,102,7.70405387878418
102,103,7.649314880371094
103,104,7.7709503173828125
104,105,7.693525314331055
105,106,7.365567684173584
106,107,7.861520767211914
107,108,7.683431625366211
108,109,7.416079998016357
109,110,7.541167259216309
110,111,7.834798812866211
111,112,7.593716621398926
112,113,7.409646511077881
113,114,7.691780090332031
114,115,7.728667259216309
115,116,7.393476486206055
116,117,7.525454521179199
117,118,7.607143878936768
118,119,7.593727111816406
119,120,7.491666793823242
120,121,7.42324161529541
121,122,7.490792751312256
122,123,7.636773586273193
123,124,7.428306579589844
124,125,7.702320575714111
125,126,7.324446678161621
126,127,7.5617499351501465
127,128,7.411940574645996
128,129,7.607714653015137
129,130,7.311649322509766
130,131,7.655172824859619
131,132,7.46956729888916
132,133,7.517095565795898
133,134,7.75649356842041
134,135,7.520525932312012
135,136,7.629101276397705
136,137,7.315960884094238
137,138,7.185259819030762
138,139,7.571630477905273
139,140,7.490507125854492
140,141,7.39716100692749
141,142,7.292830467224121
142,143,7.308576583862305
143,144,7.154733657836914
144,145,7.597136497497559
145,146,7.2093424797058105
146,147,7.293691635131836
147,148,7.511893272399902
148,149,7.208006858825684
149,150,7.298952102661133
150,151,7.207608222961426
151,152,7.3762054443359375
152,153,7.535280227661133
153,154,7.231777191162109
154,155,7.562406539916992
155,156,7.37172794342041
156,157,7.128483772277832
157,158,7.3236589431762695
158,159,7.356733798980713
159,160,7.350982189178467
160,161,7.274100303649902
161,162,7.439922332763672
162,163,7.168391227722168
163,164,7.19605016708374
164,165,7.203150749206543
165,166,7.255867004394531
166,167,7.451508045196533
167,168,7.354327201843262
168,169,7.1944355964660645
169,170,7.204963207244873
170,171,7.277851581573486
171,172,7.4077653884887695
172,173,7.152735710144043
173,174,7.136318683624268
174,175,7.185718059539795
175,176,7.309920310974121
176,177,7.135111331939697
177,178,7.5403289794921875
178,179,7.486455917358398
179,180,7.3581223487854
180,181,7.169588088989258
181,182,7.097782135009766
182,183,7.411750316619873
183,184,7.409135341644287
184,185,7.335357666015625
185,186,7.36354398727417
186,187,7.28618860244751
187,188,7.395443916320801
188,189,7.004136562347412
189,190,7.200647354125977
190,191,7.27401876449585
191,192,7.247714996337891
192,193,7.342116355895996
193,194,7.120794296264648
194,195,7.262396812438965
195,196,7.171444892883301
196,197,7.3334784507751465
197,198,7.196008682250977
198,199,7.341610908508301
199,200,7.154165267944336
