,step,value
0,101,7.902919769287109
1,102,7.755756378173828
2,103,7.6845879554748535
3,104,7.8087286949157715
4,105,7.706846714019775
5,106,7.371345520019531
6,107,7.869815826416016
7,108,7.6819987297058105
8,109,7.407100677490234
9,110,7.528787136077881
10,111,7.838845729827881
11,112,7.576526641845703
12,113,7.376133441925049
13,114,7.689406394958496
14,115,7.747805118560791
15,116,7.379151344299316
16,117,7.533914566040039
17,118,7.604961395263672
18,119,7.592661380767822
19,120,7.490187644958496
20,121,7.427850723266602
21,122,7.490795135498047
22,123,7.6702165603637695
23,124,7.433016777038574
24,125,7.72395133972168
25,126,7.334283828735352
26,127,7.58120584487915
27,128,7.425707817077637
28,129,7.6312174797058105
29,130,7.333223342895508
30,131,7.702520370483398
31,132,7.499205112457275
32,133,7.551875114440918
33,134,7.789899826049805
34,135,7.544281959533691
35,136,7.680691719055176
36,137,7.353933334350586
37,138,7.2207841873168945
38,139,7.610472679138184
39,140,7.517036437988281
40,141,7.436282157897949
41,142,7.336825847625732
42,143,7.355729103088379
43,144,7.19489049911499
44,145,7.623017311096191
45,146,7.252871036529541
46,147,7.343334674835205
47,148,7.579777240753174
48,149,7.278085708618164
49,150,7.348553657531738
50,151,7.247167587280273
51,152,7.426461219787598
52,153,7.627950191497803
53,154,7.283787727355957
54,155,7.637535095214844
55,156,7.441655158996582
56,157,7.183809280395508
57,158,7.407144546508789
58,159,7.421549320220947
59,160,7.418175220489502
60,161,7.345188140869141
61,162,7.548188209533691
62,163,7.220837593078613
63,164,7.273965358734131
64,165,7.259561538696289
65,166,7.35076904296875
66,167,7.559878349304199
67,168,7.44173526763916
68,169,7.245515823364258
69,170,7.290676116943359
70,171,7.38016939163208
71,172,7.5404133796691895
72,173,7.235152244567871
73,174,7.233597278594971
74,175,7.257471561431885
75,176,7.405435085296631
76,177,7.213225364685059
77,178,7.657858371734619
78,179,7.586886882781982
79,180,7.433032035827637
80,181,7.252741813659668
81,182,7.210402488708496
82,183,7.5144124031066895
83,184,7.4936137199401855
84,185,7.445258140563965
85,186,7.446777820587158
86,187,7.391057014465332
87,188,7.468719482421875
88,189,7.0816545486450195
89,190,7.278118133544922
90,191,7.398895740509033
91,192,7.36964750289917
92,193,7.438548564910889
93,194,7.202889919281006
94,195,7.346799850463867
95,196,7.264071464538574
96,197,7.427861213684082
97,198,7.2909016609191895
98,199,7.428646564483643
99,200,7.251882553100586
100,101,7.902919769287109
101,102,7.755756378173828
102,103,7.6845879554748535
103,104,7.8087286949157715
104,105,7.706846714019775
105,106,7.371345520019531
106,107,7.869815826416016
107,108,7.6819987297058105
108,109,7.407100677490234
109,110,7.528787136077881
110,111,7.838845729827881
111,112,7.576526641845703
112,113,7.376133441925049
113,114,7.689406394958496
114,115,7.747805118560791
115,116,7.379151344299316
116,117,7.533914566040039
117,118,7.604961395263672
118,119,7.592661380767822
119,120,7.490187644958496
120,121,7.427850723266602
121,122,7.490795135498047
122,123,7.6702165603637695
123,124,7.433016777038574
124,125,7.72395133972168
125,126,7.334283828735352
126,127,7.58120584487915
127,128,7.425707817077637
128,129,7.6312174797058105
129,130,7.333223342895508
130,131,7.702520370483398
131,132,7.499205112457275
132,133,7.551875114440918
133,134,7.789899826049805
134,135,7.544281959533691
135,136,7.680691719055176
136,137,7.353933334350586
137,138,7.2207841873168945
138,139,7.610472679138184
139,140,7.517036437988281
140,141,7.436282157897949
141,142,7.336825847625732
142,143,7.355729103088379
143,144,7.19489049911499
144,145,7.623017311096191
145,146,7.252871036529541
146,147,7.343334674835205
147,148,7.579777240753174
148,149,7.278085708618164
149,150,7.348553657531738
150,151,7.247167587280273
151,152,7.426461219787598
152,153,7.627950191497803
153,154,7.283787727355957
154,155,7.637535095214844
155,156,7.441655158996582
156,157,7.183809280395508
157,158,7.407144546508789
158,159,7.421549320220947
159,160,7.418175220489502
160,161,7.345188140869141
161,162,7.548188209533691
162,163,7.220837593078613
163,164,7.273965358734131
164,165,7.259561538696289
165,166,7.35076904296875
166,167,7.559878349304199
167,168,7.44173526763916
168,169,7.245515823364258
169,170,7.290676116943359
170,171,7.38016939163208
171,172,7.5404133796691895
172,173,7.235152244567871
173,174,7.233597278594971
174,175,7.257471561431885
175,176,7.405435085296631
176,177,7.213225364685059
177,178,7.657858371734619
178,179,7.586886882781982
179,180,7.433032035827637
180,181,7.252741813659668
181,182,7.210402488708496
182,183,7.5144124031066895
183,184,7.4936137199401855
184,185,7.445258140563965
185,186,7.446777820587158
186,187,7.391057014465332
187,188,7.468719482421875
188,189,7.0816545486450195
189,190,7.278118133544922
190,191,7.398895740509033
191,192,7.36964750289917
192,193,7.438548564910889
193,194,7.202889919281006
194,195,7.346799850463867
195,196,7.264071464538574
196,197,7.427861213684082
197,198,7.2909016609191895
198,199,7.428646564483643
199,200,7.251882553100586
200,101,7.902919769287109
201,102,7.755756378173828
202,103,7.6845879554748535
203,104,7.8087286949157715
204,105,7.706846714019775
205,106,7.371345520019531
206,107,7.869815826416016
207,108,7.6819987297058105
208,109,7.407100677490234
209,110,7.528787136077881
210,111,7.838845729827881
211,112,7.576526641845703
212,113,7.376133441925049
213,114,7.689406394958496
214,115,7.747805118560791
215,116,7.379151344299316
216,117,7.533914566040039
