wall_time,step,value
1768567145.7816374,1,0.005999667104333639
1768567145.8535311,2,0.005998667795211077
1768567145.9268484,3,0.005997002590447664
1768567145.9973462,4,0.005994671955704689
1768567146.0678859,5,0.005991676822304726
1768567146.1379402,6,0.005988017190247774
1768567146.2082515,7,0.005983694456517696
1768567146.2784061,8,0.005978709552437067
1768567146.3521142,9,0.005973063874989748
1768567146.4264388,10,0.005966758355498314
1768567147.4800837,11,0.005959795322269201
1768567147.5500956,12,0.005952175706624985
1768567147.6201372,13,0.0059439013712108135
1768567147.690213,14,0.0059349751099944115
1768567147.7604496,15,0.005925398785620928
1768567147.8298838,16,0.005915174726396799
1768567147.900159,17,0.005904305260628462
1768567147.9700003,18,0.00589279318228364
1768567148.040304,19,0.005880641285330057
1768567148.109631,20,0.005867852363735437
1768567149.1548774,21,0.005854430608451366
1768567149.2243478,22,0.0058403778821229935
1768567149.2941844,23,0.005825698841363192
1768567149.363731,24,0.005810396280139685
1768567149.4332826,25,0.005794474855065346
1768567149.5023003,26,0.005777937360107899
1768567149.5721567,27,0.005760788917541504
1768567149.6423655,28,0.00574303325265646
1768567149.7120793,29,0.005724674556404352
1768567149.7814283,30,0.005705717485398054
1768567150.8232102,31,0.005686167161911726
1768567150.8927689,32,0.005666028242558241
1768567150.9630196,33,0.005645304918289185
1768567151.0324836,34,0.005624003242701292
1768567151.102325,35,0.005602128338068724
1768567151.1715012,36,0.00557968532666564
1768567151.2413776,37,0.005556679796427488
1768567151.3116772,38,0.005533117335289717
1768567151.3818657,39,0.005509004462510347
1768567151.4512005,40,0.005484345834702253
1768567152.507606,41,0.005459148436784744
1768567152.5772517,42,0.005433418322354555
1768567152.6468508,43,0.005407162010669708
1768567152.7164252,44,0.005380385555326939
1768567152.786421,45,0.005353095941245556
1768567152.8557446,46,0.005325299687683582
1768567152.925734,47,0.0052970037795603275
1768567152.9954503,48,0.005268215201795101
1768567153.065935,49,0.005238940939307213
1768567153.1350288,50,0.0052091884426772594
1768567154.1799815,51,0.005178964696824551
1768567154.2502053,52,0.005148277152329683
1768567154.3207636,53,0.005117133725434542
1768567154.390426,54,0.005085541866719723
1768567154.4603357,55,0.005053509958088398
1768567154.5299923,56,0.005021044984459877
1768567154.5998745,57,0.004988155327737331
1768567154.6692128,58,0.004954848904162645
1768567154.739158,59,0.004921134561300278
1768567154.8084834,60,0.004887020215392113
1768567155.8552747,61,0.004852514248341322
1768567155.9256551,62,0.004817625042051077
1768567155.995196,63,0.004782361444085836
1768567156.0650876,64,0.004746732302010059
1768567156.1348186,65,0.004710745997726917
1768567156.2052126,66,0.004674411844462156
1768567156.274528,67,0.004637738224118948
1768567156.3453996,68,0.004600734915584326
1768567156.415322,69,0.004563410300761461
1768567156.4853246,70,0.004525774158537388
1768567157.5440032,71,0.004487835802137852
1768567157.6134663,72,0.004449604079127312
1768567157.6830072,73,0.004411088768392801
1768567157.7521362,74,0.004372299183160067
1768567157.8221333,75,0.004333245102316141
1768567157.8912,76,0.004293936304748058
1768567157.9611156,77,0.004254382103681564
1768567158.0311303,78,0.004214592278003693
1768567158.1006632,79,0.004174577072262764
1768567158.1697812,80,0.0041343457996845245
1768567159.2107449,81,0.004093908704817295
1768567159.2806318,82,0.004053276032209396
1768567159.350891,83,0.0040124570950865746
1768567159.4220593,84,0.003971462603658438
1768567159.4924173,85,0.003930302336812019
1768567159.5623507,86,0.003888986771926284
1768567159.6335847,87,0.0038475256878882647
1768567159.7030513,88,0.0038059295620769262
1768567159.7738538,89,0.0037642086390405893
1768567159.8449018,90,0.0037223731633275747
1768567160.8853207,91,0.003680433379486203
1768567160.9554431,92,0.003638399764895439
1768567161.0256274,93,0.0035962825641036034
1768567161.0954607,94,0.003554092487320304
1768567161.165621,95,0.003511839546263218
1768567161.235503,96,0.0034695344511419535
1768567161.309095,97,0.0034271874465048313
1768567161.3796635,98,0.003384809009730816
1768567161.4501503,99,0.0033424098510295153
1768567161.5196636,100,0.0032999999821186066
1768567162.9081523,101,0.0032575903460383415
1768567162.9776835,102,0.0032151909545063972
1768567163.0477834,103,0.003172812517732382
1768567163.1171312,104,0.0031304655130952597
1768567163.1875226,105,0.003088160417973995
1768567163.2569094,106,0.0030459074769169092
1768567163.3274436,107,0.0030037174001336098
1768567163.396905,108,0.002961600199341774
1768567163.4678416,109,0.00291956658475101
1768567163.5377464,110,0.002877627033740282
1768567164.5692267,111,0.002835791325196624
1768567164.6385305,112,0.002794070402160287
1768567164.7085977,113,0.0027524742763489485
1768567164.7794638,114,0.0027110131923109293
1768567164.8492994,115,0.002669697627425194
1768567164.9203284,116,0.0026285373605787754
1768567164.9905875,117,0.0025875428691506386
1768567165.0600672,118,0.0025467239320278168
1768567165.1304636,119,0.0025060910265892744
1768567165.1999726,120,0.0024656541645526886
1768567166.2411518,121,0.002425422891974449
1768567166.3115432,122,0.0023854076862335205
1768567166.381263,123,0.002345617860555649
1768567166.4514835,124,0.002306063659489155
1768567166.5208895,125,0.0022667546290904284
1768567166.5907474,126,0.0022277007810771465
1768567166.6603694,127,0.002188911195844412
1768567166.7305436,128,0.0021503958851099014
1768567166.8001506,129,0.0021121641620993614
1768567166.8702815,130,0.0020742255728691816
1768567167.9054391,131,0.0020365894306451082
1768567167.9752998,132,0.0019992650486528873
1768567168.046601,133,0.0019622615072876215
1768567168.116683,134,0.0019255881197750568
1768567168.186646,135,0.001889253850094974
1768567168.2568803,136,0.0018532676622271538
1768567168.3273637,137,0.001817638403736055
1768567168.3975956,138,0.0017823749221861362
1768567168.4682918,139,0.001747485832311213
1768567168.538399,140,0.0017129798652604222
1768567169.573494,141,0.0016788654029369354
1768567169.6431627,142,0.001645150943659246
1768567169.7130928,143,0.0016118448693305254
1768567169.7826667,144,0.0015789552126079798
1768567169.8524613,145,0.0015464902389794588
1768567169.9220815,146,0.0015144579811021686
1768567169.9922042,147,0.0014828662388026714
1768567170.0618758,148,0.0014517228119075298
1768567170.1333985,149,0.0014210355002433062
1768567170.203223,150,0.0013908116379752755
1768567171.2382977,151,0.0013610590249300003
1768567171.3079236,152,0.001331784762442112
1768567171.3777025,153,0.0013029960682615638
1768567171.4480963,154,0.001274700160138309
1768567171.518968,155,0.0012469039065763354
1768567171.5881646,156,0.0012196142924949527
1768567171.658747,157,0.0011928379535675049
1768567171.7284586,158,0.0011665814090520144
1768567171.7985895,159,0.001140851411037147
1768567171.8684404,160,0.0011156541295349598
1768567172.9056165,161,0.0010909957345575094
1768567172.9748724,162,0.0010668823961168528
1768567173.0448196,163,0.0010433201678097248
1768567173.1149967,164,0.0010203146375715733
1768567173.1853082,165,0.0009978715097531676
1768567173.2548466,166,0.0009759965469129384
1768567173.3249636,167,0.0009546949295327067
1768567173.394744,168,0.0009339719545096159
1768567173.4650798,169,0.0009138328023254871
1768567173.534361,170,0.0008942823624238372
1768567174.5705554,171,0.0008753255242481828
1768567174.639842,172,0.000856966944411397
1768567174.709971,173,0.0008392111631110311
1768567174.7793877,174,0.0008220624877139926
1768567174.8494413,175,0.0008055252837948501
1768567174.9199848,176,0.0007896035094745457
1768567174.9902275,177,0.0007743011228740215
1768567175.0595136,178,0.0007596219074912369
1768567175.1337657,179,0.0007455695304088295
1768567175.20365,180,0.000732147425878793
1768567176.2338045,181,0.0007193588535301387
1768567176.3038454,182,0.0007072070729918778
1768567176.3737335,183,0.0006956949946470559
1768567176.4433138,184,0.0006848254706710577
1768567176.5134828,185,0.0006746012368239462
1768567176.5827296,186,0.0006650247378274798
1768567176.6526601,187,0.0006560984184034169
1768567176.7224743,188,0.0006478244322352111
1768567176.7951124,189,0.0006402048165909946
1768567176.865219,190,0.0006332414923235774
1768567177.8941202,191,0.000626936147455126
1768567177.9640837,192,0.0006212902953848243
1768567178.0346153,193,0.0006163053913041949
1768567178.104289,194,0.0006119827157817781
1768567178.1743014,195,0.0006083232001401484
1768567178.2443473,196,0.0006053278339095414
1768567178.3149352,197,0.000602997315581888
